codigo_igac	departamento	municipio	barrio	via	placa	numero_placa	observaciones	latitud	longitud
2661001011001700021	ANTIOQUIA	Envigado	011		00021		Origen: 202	6.159539349574155	-75.59468558233944
2661001006002000023	ANTIOQUIA	Envigado	006		00023		Origen: 203	6.15807284485889	-75.59182620728839
2661001021003200005	ANTIOQUIA	Envigado	021		00005		Origen: 204	6.166851664151571	-75.58553821266052
2661001021003200004	ANTIOQUIA	Envigado	021		00004		Origen: 205	6.166946858437686	-75.5855400359816
2661001003001600047	ANTIOQUIA	Envigado	003		00047		Origen: 206	6.158993235968811	-75.58163064503432
2661001003001600048	ANTIOQUIA	Envigado	003		00048		Origen: 207	6.159038476245468	-75.58164074617407
2661001003001600049	ANTIOQUIA	Envigado	003		00049		Origen: 208	6.159110389397015	-75.5816500823776
2661001003001600050	ANTIOQUIA	Envigado	003		00050		Origen: 209	6.159191961368889	-75.58165454486245
2661001003001600052	ANTIOQUIA	Envigado	003		00052		Origen: 210	6.159326201270197	-75.58169115657743
2661001004000600075	ANTIOQUIA	Envigado	004		00075		Origen: 211	6.155702053881277	-75.58528200628587
2661001004000600064	ANTIOQUIA	Envigado	004		00064		Origen: 212	6.1552725297946465	-75.58484206358627
2661001004000600087	ANTIOQUIA	Envigado	004		00087		Origen: 213	6.155803029057175	-75.58567002662261
2661001004000600051	ANTIOQUIA	Envigado	004		00051		Origen: 214	6.1555550829232075	-75.58497949457168
2661001004000700004	ANTIOQUIA	Envigado	004		00004		Origen: 215	6.154898681785815	-75.58456938215616
2661001004000700011	ANTIOQUIA	Envigado	004		00011		Origen: 216	6.154992242680223	-75.58465843583599
2661001013002400005	ANTIOQUIA	Envigado	013		00005		Origen: 217	6.166225145641456	-75.58807925627067
2661001013002400002	ANTIOQUIA	Envigado	013		00002		Origen: 218	6.166079438433764	-75.58793983305178
2661001011003000009	ANTIOQUIA	Envigado	011		00009		Origen: 219	6.162906620697038	-75.59423475589443
2661001011003000008	ANTIOQUIA	Envigado	011		00008		Origen: 220	6.16284257911677	-75.59429284805135
2661001023001500001	ANTIOQUIA	Envigado	023		00001		Origen: 221	6.169887731077165	-75.59494270125978
2661001023001500018	ANTIOQUIA	Envigado	023		00018		Origen: 222	6.170101558129945	-75.59481361937326
2661001023001500017	ANTIOQUIA	Envigado	023		00017		Origen: 223	6.170106152851513	-75.5947275874735
2661001023001500016	ANTIOQUIA	Envigado	023		00016		Origen: 224	6.170164804966382	-75.59466860573178
2661001023001500014	ANTIOQUIA	Envigado	023		00014		Origen: 225	6.170217462308459	-75.59478101830126
2661001022001000011	ANTIOQUIA	Envigado	022		00011		Origen: 226	6.169798653152541	-75.58894389847298
2661001013002000028	ANTIOQUIA	Envigado	013		00028		Origen: 227	6.166035492186438	-75.58981449382628
2661001022003400020	ANTIOQUIA	Envigado	022		00020		Origen: 228	6.172504872943076	-75.58592711068009
2661001022003400019	ANTIOQUIA	Envigado	022		00019		Origen: 229	6.172554262075538	-75.58597517446236
2661001022003400018	ANTIOQUIA	Envigado	022		00018		Origen: 230	6.172660076127769	-75.58607558914247
2661001022003400017	ANTIOQUIA	Envigado	022		00017		Origen: 231	6.1726265581386155	-75.5861137159721
2661001022003400015	ANTIOQUIA	Envigado	022		00015		Origen: 232	6.172490483975878	-75.58618625018788
2661001025000700004	ANTIOQUIA	Envigado	025		00004		Origen: 233	6.1732459549477765	-75.58832071170885
2661001025000700015	ANTIOQUIA	Envigado	025		00015		Origen: 234	6.173107742270973	-75.58821512888507
